,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,Month,year
1062,14,59076.0,131088.0,0.0,0.0,5035.81,0.0,9237.72,11,1960
1063,10,50148.0,71304.0,0.0,0.0,1023.79,0.0,9319.08,8,1960
1064,4,30024.0,108996.0,0.0,0.0,54.0,0.0,9237.72,1,1981
1065,8,49512.0,66192.0,0.0,0.0,2649.47,0.0,2294.92,6,1986
1066,10,54648.0,77856.0,0.0,0.0,1023.79,0.0,17631.72,5,1959
1067,16,97968.0,173388.0,0.0,25451.4,0.0,0.0,7093.98,7,1966
1068,10,14496.0,38028.0,0.0,0.0,10591.0,0.0,0.0,8,1965
1069,12,85188.0,150792.0,0.0,0.0,0.0,0.0,0.0,9,1953
1070,1,59076.0,131088.0,0.0,0.0,0.0,0.0,22015.08,11,1960
1071,1,49512.0,66192.0,0.0,0.0,1594.4,0.0,14.94,1,1987
1072,20,22879.56,38749.56,0.0,0.0,1627.5,0.0,0.0,10,1971
1073,19,31200.0,48888.0,0.16,46.84,0.0,0.0,0.0,8,1951
1074,6,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,6,1983
1075,8,31200.0,53496.0,0.0,0.0,756.28,0.0,9090.12,2,1984
1076,18,27180.0,201276.0,0.0,0.0,209.48,0.0,11035.38,7,1970
1077,1,22879.56,38749.56,0.0,0.0,4069.47,0.0,0.0,7,1989
1078,20,39456.0,73944.0,2560.65,0.0,1470.0,0.0,17631.72,11,1983
1079,18,22879.56,38749.56,0.0,0.0,1020.0,0.0,0.0,6,1950
1080,8,22879.56,38749.56,0.0,0.0,759.0,0.0,0.0,11,1983
1081,2,34152.0,59976.0,10.88,21.91,564.99,0.0,8297.05,2,1960
1082,8,67656.0,143952.0,0.0,0.0,0.0,0.0,23270.64,7,1976
1083,15,31200.0,48888.0,0.0,12.73,0.0,0.0,0.0,1,1955
1084,15,22879.56,38749.56,0.0,0.0,22.0,0.0,0.0,12,1965
1085,9,59076.0,131088.0,0.0,0.0,4533.0,0.0,9090.12,8,1980
1086,9,22879.56,38749.56,0.0,0.0,3362.4,0.0,0.0,12,1972
1087,8,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,1,1982
1088,11,22879.56,38749.56,0.0,0.0,3900.0,0.0,0.0,7,1961
1089,20,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,4,1971
1090,1,22879.56,38749.56,0.0,0.0,3753.85,0.0,0.0,10,1979
1091,11,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,8,1957
1092,10,22879.56,38749.56,0.0,0.0,5938.5,0.0,0.0,12,1956
1093,8,28152.0,66204.0,0.0,0.0,1355.76,0.0,44.82,5,1952
1094,6,49512.0,66192.0,0.0,0.0,3779.21,0.0,8698.2,5,1953
1095,19,31200.0,48888.0,0.0,1.55,1456.62,0.0,2818.36,7,1954
1096,8,22879.56,38749.56,0.0,0.0,6054.2,0.0,0.0,8,1973
1097,12,22879.56,38749.56,0.0,0.0,3538.4,0.0,0.0,1,1958
1098,22,22879.56,38749.56,0.0,0.0,3073.5,0.0,0.0,1,1988
1099,12,59076.0,131088.0,0.0,0.0,4996.0,0.0,9237.72,5,1958
1100,15,132.0,2880.0,0.0,0.0,19790.0,0.0,0.0,2,1983
1101,6,59076.0,131088.0,0.0,0.0,3012.77,0.0,8998.68,11,1959
1102,2,49512.0,66192.0,0.0,0.0,541.48,0.0,0.0,8,1977
1103,1,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,2,1960
1104,8,22879.56,38749.56,0.0,0.0,462.0,0.0,0.0,4,1952
1105,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,11,1972
1106,15,59076.0,131088.0,0.0,0.0,0.0,0.0,23270.64,5,1968
1107,2,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,9,1986
1108,12,22879.56,38749.56,0.0,0.0,1144.0,0.0,0.0,7,1962
1109,13,22879.56,38749.56,0.0,0.0,2973.1,0.0,0.0,5,1979
1110,19,22879.56,38749.56,0.0,0.0,55.0,0.0,0.0,4,1950
1111,20,97968.0,173388.0,0.0,0.0,-142.64,0.0,5877.24,9,1985
1112,6,85188.0,150792.0,0.0,0.0,478.56,0.0,9716.28,3,1982
1113,15,22879.56,38749.56,0.0,0.0,1219.9,0.0,0.0,4,1963
1114,6,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,8,1972
1115,23,23587.2,324000.0,0.0,0.0,4500.0,0.0,0.0,7,1952
1116,2,22879.56,38749.56,0.0,0.0,605.0,0.0,0.0,3,1978
1117,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,12,1952
1118,1,22879.56,38749.56,0.0,0.0,2340.01,0.0,0.0,8,1979
1119,2,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,3,1951
1120,6,22879.56,38749.56,0.0,0.0,1803.5,0.0,0.0,9,1979
1121,23,44712.0,157800.0,0.0,0.0,138.0,0.0,9237.72,1,1985
1122,6,60864.0,213120.0,0.0,0.0,64.5,0.0,17109.6,9,1986
1123,19,22879.56,38749.56,0.0,0.0,280.5,0.0,0.0,5,1974
1124,20,33480.0,58824.0,13787.27,0.0,944.39,0.0,23270.64,8,1954
1125,14,74988.0,140976.0,0.0,0.0,650.0,0.0,23270.64,8,1984
1126,8,41868.0,73548.0,11180.01,0.0,657.06,0.0,0.0,7,1985
1127,0,59076.0,131088.0,0.0,0.0,7713.64,0.0,23270.64,11,1967
1128,23,30048.0,68196.0,0.0,0.0,0.0,0.0,17631.72,3,1954
1129,1,59076.0,131088.0,0.0,0.0,0.0,0.0,9319.08,2,1951
1130,2,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,4,1958
1131,12,67656.0,143952.0,0.0,0.0,7037.19,0.0,23270.64,4,1962
1132,13,85188.0,150792.0,0.0,0.0,2000.0,0.0,9329.16,4,1967
1133,4,62340.0,88932.0,0.0,0.0,1023.79,0.0,23270.64,5,1960
1134,19,39456.0,73944.0,0.0,0.0,650.0,0.0,23270.64,6,1961
1135,22,22879.56,38749.56,0.0,0.0,2845.0,0.0,0.0,12,1974
1136,14,45876.0,65004.0,0.66,747.42,1023.79,0.0,17154.03,4,1975
1137,8,31200.0,48888.0,0.0,0.0,4274.8,0.0,17631.72,3,1955
1138,23,49512.0,66192.0,0.0,0.0,2455.2,0.0,0.0,9,1973
1139,23,60864.0,213120.0,0.0,0.0,90.0,0.0,23270.64,3,1969
1140,2,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,6,1984
1141,11,85188.0,150792.0,0.0,0.0,4279.6,0.0,7017.93,5,1964
1142,10,85188.0,150792.0,0.0,0.0,4650.0,0.0,12423.96,10,1970
1143,20,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,9,1952
1144,3,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,9,1962
1145,20,39456.0,73944.0,0.0,16.2,0.0,0.0,0.0,5,1969
1146,8,22879.56,38749.56,0.0,0.0,3279.39,0.0,0.0,2,1985
1147,6,31200.0,44604.0,0.0,0.0,0.0,0.0,14.94,2,1960
1148,9,49248.0,86508.0,0.0,0.0,650.0,0.0,17631.72,11,1980
1149,10,62592.0,117252.0,0.0,2379.6,2342.47,0.0,13223.79,10,1973
1150,3,85188.0,150792.0,0.0,0.0,0.0,0.0,89.64,11,1977
1151,8,39456.0,73944.0,0.0,55.9,0.0,0.0,0.0,1,1962
1152,19,50148.0,71304.0,0.0,0.0,8462.5,0.0,827.59,9,1986
1153,21,31200.0,53496.0,0.0,0.0,-198.38,0.0,7741.94,9,1975
1154,14,49512.0,66192.0,0.0,0.0,400.0,0.0,9237.72,5,1972
1155,6,50148.0,71304.0,0.0,0.0,1023.79,0.0,23270.64,6,1977
1156,18,22879.56,38749.56,0.0,0.0,1537.74,0.0,0.0,6,1964
1157,20,38064.0,66864.0,0.0,0.0,450.0,0.0,0.0,2,1952
1158,19,46764.0,82152.0,0.0,0.0,650.0,0.0,23270.64,4,1970
1159,19,22879.56,38749.56,0.0,0.0,907.2,0.0,0.0,1,1976
1160,18,23587.2,324000.0,0.0,0.0,1500.0,0.0,0.0,10,1975
1161,1,59076.0,131088.0,0.0,0.0,4738.38,0.0,23270.64,9,1958
1162,22,85188.0,150792.0,0.0,0.0,8863.21,0.0,6996.87,2,1965
1163,16,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,7,1967
1164,11,22879.56,38749.56,0.0,0.0,546.7,0.0,0.0,9,1979
1165,14,147240.0,255060.0,0.0,0.0,0.0,0.0,20818.27,3,1988
1166,5,36120.0,63480.0,12.46,0.0,1390.0,0.0,89.64,7,1986
1167,19,22879.56,38749.56,0.0,0.0,957.0,0.0,0.0,3,1981
1168,18,22879.56,38749.56,0.0,0.0,208.0,0.0,0.0,7,1958
1169,4,39456.0,73944.0,0.0,142.76,0.0,0.0,420.76,11,1971
1170,1,59076.0,131088.0,0.0,0.0,3789.58,0.0,23270.64,10,1970
1171,19,49512.0,66192.0,0.0,0.0,2406.2,0.0,12968.6,10,1979
1172,5,132.0,2880.0,0.0,0.0,1281.0,0.0,0.0,8,1955
1173,19,85188.0,150792.0,0.0,0.0,5873.07,0.0,17631.72,7,1968
1174,6,37380.0,65700.0,508.69,0.0,650.0,0.0,9329.16,7,1982
1175,8,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,2,1965
1176,6,44712.0,157800.0,0.0,0.0,762.0,0.0,7886.52,4,1983
1177,10,50148.0,71304.0,0.0,0.0,511.9,0.0,17631.72,5,1971
1178,19,28152.0,66204.0,0.0,0.0,30.0,0.0,0.0,6,1972
1179,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,11,1980
1180,12,49512.0,66192.0,0.0,0.0,100.0,0.0,37.35,4,1988
1181,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10,1963
1182,9,49512.0,66192.0,0.0,0.0,182.0,0.0,0.0,4,1968
1183,9,44712.0,157800.0,0.0,0.0,0.0,0.0,23270.64,8,1956
1184,22,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,3,1972
1185,12,80856.0,142032.0,0.0,0.0,650.0,0.0,17347.08,9,1981
1186,12,22879.56,38749.56,0.0,0.0,1408.0,0.0,0.0,7,1955
1187,11,50148.0,71304.0,0.0,0.0,9913.62,0.0,9215.31,7,1958
1188,20,22879.56,38749.56,0.0,0.0,2185.5,0.0,0.0,11,1973
1189,19,44976.0,78984.0,10224.86,0.0,650.0,0.0,23270.64,8,1987
1190,9,49512.0,66192.0,0.0,0.0,16825.42,0.0,11635.32,11,1954
1191,20,22879.56,38749.56,0.0,0.0,52.5,0.0,0.0,7,1978
1192,9,39456.0,73944.0,0.0,0.0,0.0,0.0,5896.8,9,1956
1193,1,22879.56,38749.56,0.0,0.0,1837.84,0.0,0.0,11,1979
1194,23,36120.0,63480.0,0.0,0.0,0.0,0.0,0.0,1,1980
1195,11,22879.56,38749.56,0.0,0.0,7858.45,0.0,0.0,4,1974
1196,3,49512.0,66192.0,0.0,0.0,2613.68,0.0,17631.72,3,1969
1197,13,34152.0,59976.0,0.0,0.0,650.0,0.0,22710.84,2,1955
1198,5,22879.56,38749.56,0.0,0.0,267.95,0.0,0.0,5,1951
1199,10,62484.0,79848.0,0.0,0.0,603.8,0.0,9389.16,10,1978
1200,13,59076.0,131088.0,0.0,0.0,1268.53,0.0,9319.08,8,1963
1201,14,59076.0,131088.0,0.0,0.0,4766.74,0.0,17631.72,7,1962
1202,8,22879.56,38749.56,0.0,0.0,5556.3,0.0,0.0,9,1982
1203,14,67656.0,143952.0,0.0,0.0,26919.0,0.0,18602.64,11,1975
1204,16,22879.56,38749.56,0.0,0.0,4085.5,0.0,0.0,8,1954
1205,11,22879.56,38749.56,0.0,0.0,5685.0,0.0,0.0,10,1952
1206,6,22879.56,38749.56,0.0,0.0,1619.2,0.0,0.0,1,1954
1207,9,85188.0,150792.0,0.0,0.0,1137.15,0.0,9090.12,7,1954
1208,6,28596.0,53556.0,0.0,0.0,0.0,0.0,1264.34,4,1978
1209,2,22879.56,38749.56,0.0,0.0,4793.3,0.0,0.0,5,1972
1210,15,67656.0,143952.0,0.0,0.0,10880.0,0.0,1321.86,10,1977
1211,18,7260.0,60312.0,0.0,0.0,5708.4,0.0,0.0,7,1972
1212,7,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,1,1968
1213,16,49512.0,66192.0,0.0,0.0,200.0,0.0,0.0,7,1983
1214,18,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,9,1950
1215,14,49512.0,66192.0,0.0,0.0,1594.4,0.0,89.64,8,1980
1216,9,22879.56,38749.56,0.0,0.0,566.5,0.0,0.0,4,1984
1217,10,22879.56,38749.56,0.0,0.0,1989.95,0.0,0.0,6,1982
1218,6,49512.0,66192.0,0.0,0.0,1000.0,0.0,0.0,12,1956
1219,0,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,1,1977
1220,12,44712.0,157800.0,0.0,0.0,60.0,0.0,23270.64,12,1982
1221,10,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,8,1989
1222,1,85188.0,150792.0,0.0,0.0,0.0,0.0,9319.08,2,1953
1223,16,85188.0,150792.0,0.0,0.0,0.0,0.0,17631.72,5,1963
1224,14,67656.0,143952.0,0.0,0.0,26438.0,0.0,23270.64,11,1989
1225,12,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1973
1226,19,52464.0,125736.0,0.0,0.0,650.0,0.0,9084.24,1,1977
1227,3,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,3,1972
1228,13,22879.56,38749.56,0.0,0.0,2283.2,0.0,0.0,10,1976
1229,8,59076.0,131088.0,0.0,0.0,0.0,0.0,67.23,11,1963
1230,0,31200.0,53496.0,0.0,0.0,650.0,0.0,9237.72,11,1965
1231,8,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,8,1959
1232,20,59076.0,131088.0,0.0,0.0,8853.4,0.0,6165.95,5,1970
1233,2,59076.0,131088.0,0.0,0.0,0.0,0.0,23270.64,11,1965
1234,5,85188.0,150792.0,0.0,0.0,16757.28,0.0,23270.64,2,1966
1235,5,67656.0,143952.0,0.0,0.0,11507.84,0.0,9329.16,5,1964
1236,0,45684.0,85620.0,0.0,498.94,0.0,0.0,3079.24,11,1958
1237,6,30024.0,108996.0,0.0,0.0,54.0,0.0,9329.16,11,1962
1238,6,60864.0,213120.0,0.0,0.0,138.0,0.0,21569.28,6,1985
1239,2,22879.56,38749.56,0.0,0.0,3826.8,0.0,0.0,6,1986
1240,15,59076.0,131088.0,0.0,0.0,3156.55,0.0,23270.64,3,1965
1241,16,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,9,1952
1242,18,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,2,1978
1243,5,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,6,1984
1244,5,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,11,1973
1245,23,33468.0,58812.0,0.0,116.65,9.87,0.0,0.0,3,1989
1246,11,49512.0,66192.0,0.0,0.0,11836.2,0.0,9237.72,6,1982
1247,10,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,1,1952
1248,19,132.0,2880.0,0.0,0.0,5200.0,0.0,0.0,5,1986
1249,22,22879.56,38749.56,0.0,0.0,1779.46,0.0,0.0,12,1986
1250,6,59076.0,131088.0,0.0,0.0,3383.33,0.0,3614.64,12,1985
1251,6,27180.0,201276.0,0.0,0.0,0.0,0.0,7796.5,9,1953
1252,16,85188.0,150792.0,0.0,0.0,0.0,0.0,14782.74,11,1956
1253,6,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,9,1979
1254,2,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,9,1976
1255,14,22879.56,38749.56,0.0,0.0,2649.9,0.0,0.0,2,1954
1256,10,22879.56,38749.56,0.0,0.0,378.0,0.0,0.0,2,1984
1257,10,97968.0,187176.0,0.0,0.0,5382.56,0.0,17631.72,1,1959
1258,6,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,6,1962
1259,14,77616.0,178716.0,0.0,0.0,28172.0,0.0,23270.64,11,1979
1260,18,50148.0,71304.0,0.0,0.0,3800.59,0.0,23270.64,9,1979
1261,6,59076.0,131088.0,0.0,3339.14,0.0,0.0,9237.72,7,1970
1262,15,22879.56,38749.56,0.0,0.0,4248.65,0.0,0.0,7,1979
1263,22,49512.0,66192.0,0.0,0.0,0.0,0.0,74.7,10,1951
1264,0,22879.56,38749.56,0.0,0.0,1717.2,0.0,0.0,7,1953
1265,8,49512.0,66192.0,0.0,0.0,716.0,0.0,0.0,3,1984
1266,0,22879.56,38749.56,0.0,0.0,4478.8,0.0,0.0,5,1967
1267,14,31200.0,48888.0,1037.97,0.0,5559.1,0.0,89.64,10,1957
1268,16,28152.0,66204.0,0.0,0.0,3402.65,0.0,0.0,1,1957
1269,2,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,2,1953
1270,14,22879.56,38749.56,0.0,0.0,5436.25,0.0,0.0,2,1977
1271,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10,1960
1272,20,7260.0,60312.0,0.0,0.0,3826.56,0.0,0.0,8,1951
1273,18,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,5,1955
1274,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,9,1989
1275,16,68280.0,127908.0,0.0,0.0,325.0,0.0,18335.97,8,1984
1276,12,22879.56,38749.56,0.0,0.0,1881.0,0.0,0.0,12,1989
1277,3,22879.56,38749.56,0.0,0.0,6337.0,0.0,0.0,1,1988
1278,15,85188.0,150792.0,0.0,0.0,37692.0,0.0,18571.54,10,1952
1279,0,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,9,1986
1280,18,22879.56,38749.56,0.0,0.0,377.0,0.0,0.0,6,1986
1281,5,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,6,1972
1282,18,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1958
1283,8,59076.0,131088.0,0.0,0.0,27756.87,0.0,10778.64,7,1951
1284,20,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,5,1978
1285,20,22879.56,38749.56,0.0,0.0,8509.5,0.0,0.0,8,1972
1286,15,34152.0,59976.0,0.0,0.0,0.0,0.0,0.0,4,1984
1287,3,22879.56,38749.56,0.0,0.0,2576.2,0.0,0.0,7,1964
1288,20,49512.0,66192.0,0.0,0.0,0.0,0.0,22.41,9,1983
1289,20,22879.56,38749.56,0.0,0.0,445.2,0.0,0.0,7,1956
1290,10,60864.0,213120.0,0.0,0.0,258.0,0.0,17109.6,1,1957
1291,3,49512.0,66192.0,0.0,0.0,437.5,0.0,0.0,8,1960
1292,16,56472.0,75924.0,0.0,0.0,350.0,0.0,9087.91,6,1951
1293,14,39456.0,73944.0,0.0,0.0,0.0,0.0,0.0,9,1959
1294,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,4,1956
1295,7,66408.0,85752.0,465.0,0.0,-32.36,0.0,11493.87,12,1986
1296,23,14496.0,38028.0,0.0,0.0,13800.0,0.0,0.0,3,1977
1297,9,37092.0,65160.0,6335.76,0.0,1273.1,0.0,16789.8,11,1962
1298,5,26928.0,38172.0,0.0,0.0,1345.0,0.0,0.0,12,1967
1299,6,22879.56,38749.56,0.0,0.0,1382.9,0.0,0.0,8,1963
1300,13,49512.0,66192.0,0.0,0.0,6275.0,0.0,53.89,11,1979
1301,12,59076.0,131088.0,0.0,0.0,0.0,0.0,17452.98,6,1950
1302,0,132.0,2880.0,0.0,0.0,15823.58,0.0,0.0,7,1980
1303,20,22879.56,38749.56,0.0,0.0,1305.0,0.0,0.0,3,1970
1304,10,44712.0,157800.0,0.0,0.0,396.0,0.0,22492.64,5,1952
1305,3,31200.0,48888.0,156.87,0.0,1837.4,0.0,10687.2,5,1951
1306,23,22879.56,38749.56,0.0,0.0,6864.75,0.0,0.0,9,1969
1307,16,59076.0,131088.0,0.0,0.0,0.0,0.0,1739.76,11,1956
1308,20,22879.56,38749.56,0.0,0.0,3625.3,0.0,0.0,6,1964
1309,14,42180.0,74076.0,0.0,0.0,650.0,0.0,9329.16,12,1984
1310,22,31200.0,48888.0,134.65,0.0,2889.2,0.0,17631.72,1,1975
1311,6,28152.0,66204.0,0.0,0.0,0.0,0.0,1769.64,2,1968
1312,20,85188.0,150792.0,0.0,0.0,9000.0,0.0,17631.72,9,1956
1313,8,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,1,1959
1314,0,22879.56,38749.56,0.0,0.0,112.5,0.0,0.0,2,1976
1315,16,59076.0,131088.0,0.0,0.0,2594.38,0.0,29.88,6,1952
1316,12,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,3,1965
1317,9,80856.0,142032.0,0.0,1263.44,650.0,0.0,17639.19,5,1981
1318,23,31200.0,48888.0,0.0,0.0,246.63,0.0,0.0,5,1954
1319,22,59076.0,131088.0,0.0,0.0,7949.58,0.0,0.0,7,1980
1320,6,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,5,1975
1321,18,32832.0,57672.0,0.0,0.0,650.0,0.0,17631.72,6,1964
1322,8,69792.0,88488.0,0.0,0.0,23801.17,0.0,10838.64,2,1985
1323,6,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,5,1978
1324,20,22879.56,38749.56,0.0,0.0,2308.5,0.0,0.0,3,1972
1325,12,33060.0,58080.0,0.0,95.52,0.0,0.0,0.0,5,1978
1326,23,49512.0,66192.0,0.0,0.0,35825.29,0.0,0.0,9,1969
1327,9,59076.0,131088.0,0.0,0.0,5708.4,0.0,629.16,1,1955
1328,3,22879.56,38749.56,0.0,0.0,693.0,0.0,0.0,12,1952
1329,15,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,1,1968
1330,10,30024.0,108996.0,0.0,0.0,396.0,0.0,23270.64,7,1964
1331,6,28152.0,66204.0,0.0,0.0,0.0,0.0,15098.94,7,1964
1332,20,22879.56,38749.56,0.0,0.0,1766.1,0.0,0.0,2,1967
1333,9,97968.0,187176.0,0.0,0.0,0.0,0.0,113.25,6,1971
1334,15,22879.56,38749.56,0.0,0.0,96.2,0.0,0.0,10,1974
1335,19,59076.0,131088.0,0.0,0.0,1600.0,0.0,23270.64,7,1962
1336,7,85188.0,150792.0,0.0,0.0,0.0,0.0,8564.64,4,1982
1337,14,44712.0,157800.0,0.0,0.0,258.0,0.0,23270.64,9,1972
1338,18,22879.56,38749.56,0.0,0.0,825.0,0.0,0.0,12,1968
1339,8,22879.56,38749.56,0.0,0.0,10563.4,0.0,0.0,1,1976
1340,6,52464.0,125736.0,0.0,0.0,0.0,0.0,907.23,5,1985
1341,2,49512.0,66192.0,0.0,0.0,3446.4,0.0,9329.16,5,1986
1342,7,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,6,1966
1343,14,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,4,1953
1344,16,85188.0,150792.0,0.0,0.0,0.0,0.0,9319.08,8,1979
1345,9,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,12,1983
1346,8,59076.0,131088.0,0.0,0.0,0.0,0.0,22710.84,7,1982
1347,23,41460.0,138792.0,0.0,0.0,0.0,0.0,9329.16,2,1987
1348,12,31200.0,53496.0,0.0,0.0,-57.76,0.0,9980.6,7,1978
1349,14,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,8,1977
1350,15,22879.56,38749.56,0.0,0.0,5011.9,0.0,0.0,10,1967
1351,5,22879.56,38749.56,0.0,0.0,2367.5,0.0,0.0,1,1972
1352,12,59076.0,131088.0,0.0,0.0,0.0,0.0,3614.64,12,1980
1353,19,37380.0,65700.0,37.44,0.0,3678.2,0.0,23270.64,7,1960
1354,8,49512.0,66192.0,0.0,0.0,0.0,0.0,52.29,3,1970
1355,6,85188.0,150792.0,0.0,0.0,0.0,0.0,9329.16,9,1958
1356,18,41868.0,73548.0,0.0,0.0,650.0,0.0,9237.72,7,1950
1357,16,40560.0,71208.0,0.0,0.0,881.14,0.0,23270.64,4,1956
1358,10,85188.0,150792.0,0.0,0.0,11207.2,0.0,17631.72,7,1977
1359,23,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,3,1962
1360,19,22879.56,38749.56,0.0,0.0,718.3,0.0,0.0,10,1985
1361,15,22879.56,38749.56,0.0,0.0,4857.1,0.0,0.0,1,1985
1362,22,22879.56,38749.56,0.0,0.0,3332.75,0.0,0.0,7,1980
1363,18,62484.0,79848.0,3649.86,829.1,0.0,0.0,0.0,5,1955
1364,23,22879.56,38749.56,0.0,0.0,2067.0,0.0,0.0,7,1981
1365,3,14496.0,38028.0,0.0,0.0,21060.0,0.0,0.0,4,1957
1366,4,31872.0,55992.0,0.0,0.0,650.0,0.0,3614.64,7,1954
1367,6,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,11,1977
1368,2,37380.0,65700.0,0.0,0.0,650.0,0.0,9237.72,8,1951
1369,14,85188.0,150792.0,0.0,0.0,12862.0,0.0,3614.64,9,1968
1370,20,37380.0,65700.0,0.0,0.0,650.0,0.0,22015.08,1,1978
1371,4,22879.56,38749.56,0.0,0.0,1105.0,0.0,0.0,7,1959
1372,8,54648.0,77856.0,0.0,0.0,1023.79,0.0,17109.6,7,1971
1373,20,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,3,1972
1374,16,59076.0,110088.0,0.0,0.0,0.0,0.0,17631.72,6,1978
1375,14,59076.0,131088.0,0.0,0.0,0.0,0.0,9329.16,8,1953
1376,2,22879.56,38749.56,0.0,0.0,66.0,0.0,0.0,9,1962
1377,12,59076.0,131088.0,0.0,0.0,300.0,0.0,23270.64,7,1986
1378,11,59076.0,131088.0,0.0,0.0,1000.0,0.0,8998.68,1,1961
1379,18,22879.56,38749.56,0.0,0.0,334.0,0.0,0.0,8,1987
1380,15,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,6,1971
1381,2,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,12,1987
1382,20,22879.56,38749.56,0.0,0.0,2619.0,0.0,0.0,7,1960
1383,19,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,3,1976
1384,19,22879.56,38749.56,0.0,0.0,1575.0,0.0,0.0,4,1978
1385,2,69792.0,88488.0,0.0,0.0,0.0,0.0,17751.72,2,1968
1386,10,39456.0,73944.0,0.0,0.0,650.0,0.0,17631.72,11,1989
1387,8,22879.56,38749.56,0.0,0.0,7335.0,0.0,0.0,4,1973
1388,6,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,3,1964
1389,9,22879.56,38749.56,0.0,0.0,7889.0,0.0,0.0,5,1989
1390,2,54648.0,77856.0,0.0,0.0,1023.79,0.0,1769.64,1,1989
1391,3,22879.56,38749.56,0.0,0.0,2978.0,0.0,0.0,2,1961
1392,14,22879.56,38749.56,0.0,0.0,6198.8,0.0,0.0,9,1986
1393,10,59076.0,131088.0,0.0,0.0,7252.0,0.0,0.0,4,1962
1394,2,46764.0,82152.0,0.0,0.0,650.0,0.0,89.64,12,1966
1395,9,36120.0,63480.0,632.82,0.0,1422.08,0.0,9237.72,4,1953
1396,20,97968.0,187176.0,0.0,0.0,2801.62,0.0,7756.88,10,1972
1397,14,22879.56,38749.56,0.0,0.0,5869.2,0.0,0.0,2,1977
1398,23,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,11,1957
1399,19,59076.0,131088.0,0.0,0.0,0.0,0.0,8564.64,5,1950
1400,18,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,3,1979
1401,11,85188.0,150792.0,0.0,0.0,0.0,0.0,9090.12,5,1952
